WH_train_2548	10	48	false	0.0/4.0/ExplorationDouble(Set(jishi),Set(kuomintang))	0.0/-0.966535747051239/Exploitation(Set(assault),Set(kuomintang))	0.0/4.0/ExplorationDouble(Set(island),Set(famine))	0.0/4.0/ExplorationDouble(Set(authority),Set(empire))	0.0/4.0/ExplorationDouble(Set(state),Set(mainland))	0.0/-0.966535747051239/ExplorationDouble(Set(city, china, ,, hsinchu, republic),Set(zhou))	0.0/-0.966535747051239/ExplorationDouble(Set(mount, yuelu),Set(remain))	0.0/4.0/ExplorationDouble(Set(hubei-henan-anhui),Set(leadership))	0.0/-0.966535747051239/Exploitation(Set(cause),Set(kuomintang))	0.0/-10.966535568237305/ExplorationDouble(Set(peng, -, dehuai, huai, te, (),Set(wuhan))
WH_train_2554	1	0	false	0.0/-0.966535747051239/Exploitation(Set(turnover),Set(extinction, event))
WH_train_2559	1	0	false	0.0/-0.966535747051239/Exploitation(Set(satrom),Set(democratic, party))
WH_train_2574	1	2	true	0.0/4.0/Exploitation(Set(park),Set(the, americas))
WH_train_2581	1	0	false	0.0/-0.966535747051239/Exploitation(Set(illustrators),Set(person))
WH_train_2588	1	0	false	0.0/-0.966535747051239/Exploitation(Set(kanwal),Set(actor))
WH_train_2646	1	1	true	0.0/2.6552929878234863/Exploitation(Set(keonjhar),Set(odisha))
WH_train_2661	1	93	true	0.0/3.7628705501556396/ExplorationDouble(Set(brockovich),Set(for, best, award, academy, actress))
WH_train_2672	1	1	true	0.0/2.6552929878234863/Exploitation(Set(aulum),Set(herning, municipality))
WH_train_2673	1	100	true	0.0/3.910068988800049/ExplorationDouble(Set(opel),Set(engineer))
WH_train_2680	1	6	true	0.0/4.0/Exploitation(Set(castle),Set(edward, i, of, england))
WH_train_2688	1	0	false	0.0/-0.966535747051239/Exploitation(Set(zeitoper),Set(weimar, republic))
WH_train_2690	1	4	true	0.0/3.910068988800049/ExplorationDouble(Set(beyeler),Set(riehen))
WH_train_2691	1	0	false	0.0/-0.966535747051239/Exploitation(Set(eriksberg),Set(gothenburg, municipality))
WH_train_2701	1	0	false	0.0/-0.966535747051239/Exploitation(Set(waal),Set(rugby, union, player))
WH_train_2717	1	19	true	0.0/3.999999523162842/ExplorationDouble(Set(tang),Set(de, la, salle, university))
WH_train_2728	1	0	false	0.0/-0.966535747051239/Exploitation(Set(habarana),Set(north, central, province))
WH_train_2757	1	36	true	0.0/3.9999959468841553/Exploitation(Set(church),Set(united, states, of, america))
WH_train_2776	1	101	true	0.0/3.999382972717285/ExplorationDouble(Set(euroclear),Set(brussels))
WH_train_2780	1	100	true	0.0/3.999382972717285/ExplorationDouble(Set(manila),Set(ermita))
WH_train_2785	1	25	true	0.0/4.0/ExplorationDouble(Set(vovousa),Set(epirus, region))
WH_train_2807	1	109	true	0.0/3.9999887943267822/ExplorationDouble(Set(east),Set(gateshead))
WH_train_2815	1	100	true	0.0/3.9954447746276855/ExplorationDouble(Set(wfnx),Set(lynn))
WH_train_2819	1	104	true	0.0/3.999382972717285/ExplorationDouble(Set(channel),Set(strait))
WH_train_2822	1	98	true	0.0/3.9954447746276855/ExplorationDouble(Set(stadium),Set(rugby, football, union))
WH_train_2829	1	0	false	0.0/-0.966535747051239/Exploitation(Set(tenby),Set(haverfordwest))
WH_train_2845	1	12	true	0.0/4.0/ExplorationDouble(Set(ulfat),Set(pashtun, people))
WH_train_2873	1	0	false	0.0/-0.966535747051239/Exploitation(Set(venetiaan),Set(paramaribo))
WH_train_2892	1	28	true	0.0/3.9999985694885254/Exploitation(Set(man),Set(short, story))
WH_train_2903	1	9	true	0.0/3.9997730255126953/ExplorationDouble(Set(lindeberg),Set(alna))
WH_train_2908	1	0	false	0.0/-0.966535747051239/Exploitation(Set(tikhonov),Set(hc, dynamo, moscow))
WH_train_2909	1	1	true	0.0/4.0/Exploitation(Set(boussemghoun),Set(municipality, of, algeria))
WH_train_2913	1	74	true	0.0/4.0/ExplorationDouble(Set(france),Set(hugh, the, great))
WH_train_2929	1	17	true	0.0/3.9876368045806885/ExplorationDouble(Set(nothing),Set(kamaljit, singh, jhooti))
WH_train_2934	1	5	true	0.0/4.0/Exploitation(Set(kokoda),Set(papua, new, guinea))
WH_train_2943	1	13	true	0.0/3.966535806655884/ExplorationDouble(Set(mangapapa),Set(gisborne, region))
WH_train_2944	1	108	true	0.0/3.9999887943267822/ExplorationDouble(Set(one),Set(new, york, city))
WH_train_2947	1	0	false	0.0/-0.966535747051239/Exploitation(Set(nightmare),Set(robert, shaye))
WH_train_2951	1	25	true	0.0/3.9876368045806885/ExplorationDouble(Set(vallis),Set(hellas, quadrangle))
WH_train_2952	1	71	true	0.0/4.0/ExplorationDouble(Set(spence),Set(harrisburg))
