WH_train_2548	2	16	true	0.0/0.0/ExplorationDouble(Set(kuomintang),Set(jishi))	0.0/-12.0/Exploitation(Set(lead),Set(defense))
WH_train_2554	10	19	false	0.0/0.0/ExplorationDouble(Set(extinction, event),Set(turnover))	0.0/0.0/Exploitation(Set(neotheropod),Set(timing))	0.0/0.0/Exploitation(Set(follow),Set(dominance))	0.0/0.0/Exploitation(Set(dentary),Set(origin))	0.0/0.0/Exploitation(Set(class),Set(timing))	0.0/0.0/Exploitation(Set(dentary),Set(r., tolkien, j.))	0.0/0.0/Exploitation(Set(follow),Set(class))	0.0/0.0/Exploitation(Set(effect),Set(glove))	0.0/0.0/Exploitation(Set(procynosuchid, eye),Set(origin))	0.0/-19.0/Exploitation(Set(descendant),Set(jupiter))
WH_train_2559	1	10	true	0.0/-8.0/ExplorationDouble(Set(democratic, party),Set(satrom))
WH_train_2574	1	10	true	0.0/-7.0/ExplorationDouble(Set(americas, the),Set(park))
WH_train_2581	10	16	false	0.0/0.0/ExplorationDouble(Set(person),Set(illustrators))	0.0/0.0/Exploitation(Set(howard, r., garis),Set(medal, caldecott))	0.0/0.0/Exploitation(Set(association, illustrators),Set(american, library, association))	0.0/0.0/Exploitation(Set(painting),Set(illustration))	0.0/0.0/Exploitation(Set(exponent),Set(american, library, association))	0.0/0.0/Exploitation(Set(edge),Set(howard, r., garis))	0.0/0.0/Exploitation(Set(create),Set(frameworks, kde))	0.0/0.0/Exploitation(Set(turkey),Set(association, illustrators))	0.0/0.0/Exploitation(Set(europe),Set(american, library, association))	0.0/-16.0/Exploitation(Set(edge),Set(frameworks, kde))
WH_train_2588	1	10	true	0.0/-5.0/ExplorationDouble(Set(actor),Set(kanwal))
WH_train_2646	1	10	true	0.0/-5.0/ExplorationDouble(Set(odisha),Set(keonjhar))
WH_train_2661	1	10	true	0.0/-5.0/ExplorationDouble(Set(for, best, award, academy, actress),Set(brockovich))
WH_train_2672	1	4	true	0.0/-2.0/ExplorationDouble(Set(municipality, herning),Set(aulum))
WH_train_2673	1	10	true	0.0/-7.0/ExplorationDouble(Set(engineer),Set(opel))
WH_train_2680	1	10	true	0.0/-2.0/ExplorationDouble(Set(of, england, i, edward),Set(castle))
WH_train_2688	10	18	false	0.0/0.0/ExplorationDouble(Set(weimar, republic),Set(zeitoper))	0.0/0.0/Exploitation(Set(braunschweig),Set(problem))	0.0/0.0/Exploitation(Set(currency),Set(jonny))	0.0/0.0/Exploitation(Set(country),Set(problem))	0.0/0.0/Exploitation(Set(occulta),Set(woman))	0.0/0.0/Exploitation(Set(vote),Set(cord))	0.0/0.0/Exploitation(Set(combination),Set(crystal))	0.0/0.0/Exploitation(Set(highlander, folk, school),Set(shunt))	0.0/0.0/Exploitation(Set(cord),Set(kid))	0.0/-18.0/Exploitation(Set(ability),Set(braunschweig))
WH_train_2690	1	4	true	0.0/-3.0/ExplorationDouble(Set(riehen),Set(beyeler))
WH_train_2691	1	10	true	0.0/-9.0/ExplorationDouble(Set(municipality, gothenburg),Set(eriksberg))
WH_train_2692	1	10	true	0.0/-6.0/ExplorationDouble(Set(lake),Set(pond))
