WH_train_2548	10	67	false	0.0/-0.966535747051239/ExplorationDouble(Set(jishi),Set(kuomintang))	0.0/-0.966535747051239/Exploitation(Set(objective),Set(unify, china))	0.0/-0.966535747051239/ExplorationDouble(Set(objective),Set(college))	0.0/-0.966535747051239/ExplorationDouble(Set(college),Set(reduce, irrelevance))	0.0/-0.966535747051239/ExplorationDouble(Set(academic),Set(end))	0.0/-0.966535747051239/Exploitation(Set(scholarship),Set(f., m., bruner))	0.0/-0.966535747051239/ExplorationDouble(Set(philosophy),Set(oakhurst))	0.0/-0.966535747051239/Exploitation(Set(italy),Set(fresno))	0.0/-0.966535747051239/ExplorationDouble(Set(type),Set(north, centers))	0.0/-10.966535568237305/ExplorationDouble(Set(property),Set(smartlink, project))
WH_train_2554	10	88	false	0.0/-0.966535747051239/ExplorationDouble(Set(turnover),Set(extinction, event))	0.0/-0.966535747051239/ExplorationDouble(Set(timing),Set(coelophysoid))	0.0/-0.966535747051239/ExplorationDouble(Set(task),Set(dentary))	0.0/-0.966535747051239/ExplorationDouble(Set(denholm, elliott),Set(colleague))	0.0/-0.966535747051239/Exploitation(Set(pseudosuchia, group),Set(extinct))	0.0/-0.966535747051239/ExplorationDouble(Set(alexandre, dumas),Set(antarctic))	0.0/-0.966535747051239/ExplorationDouble(Set(clade),Set(asia))	0.0/-0.966535747051239/ExplorationDouble(Set(neither),Set(amphibian))	0.0/-0.966535747051239/ExplorationDouble(Set(ex-officer),Set(ape))	0.0/-10.966535568237305/ExplorationDouble(Set(order),Set(date))
WH_train_2559	2	10	true	0.0/-0.966535747051239/Exploitation(Set(satrom),Set(democratic, party))	0.0/9.033464431762695/ExplorationDouble(Set(satrom),Set(democratic, party))
WH_train_2574	1	5	true	0.0/9.033464431762695/Exploitation(Set(park),Set(the, americas))
WH_train_2581	10	54	false	0.0/-0.966535747051239/Exploitation(Set(illustrators),Set(person))	0.0/-0.966535747051239/Exploitation(Set(illustrators),Set(person))	0.0/-0.966535747051239/ExplorationDouble(Set(illustrators),Set(person))	0.0/-0.966535747051239/ExplorationDouble(Set(zeit),Set(quentin, saxby, blake))	0.0/-0.966535747051239/ExplorationDouble(Set(book, series),Set(debre, zeit))	0.0/-0.966535747051239/ExplorationDouble(Set(elmer, rache),Set(reich))	0.0/-0.966535747051239/ExplorationDouble(Set(reichskanzler),Set(mesfin))	0.0/-0.966535747051239/ExplorationDouble(Set(chaykins, influence),Set(novel))	0.0/-0.966535747051239/ExplorationDouble(Set(organ),Set(ethiopia))	0.0/-10.966535568237305/Exploitation(Set(makonnen),Set(artist))
WH_train_2588	1	10	true	0.0/9.033464431762695/ExplorationDouble(Set(kanwal),Set(actor))
WH_train_2646	1	10	true	0.0/9.033464431762695/ExplorationDouble(Set(keonjhar),Set(odisha))
WH_train_2661	1	10	true	0.0/9.033464431762695/ExplorationDouble(Set(brockovich),Set(for, best, award, academy, actress))
WH_train_2672	1	1	true	0.0/9.033464431762695/Exploitation(Set(aulum),Set(herning, municipality))
WH_train_2673	1	10	true	0.0/9.033464431762695/ExplorationDouble(Set(opel),Set(engineer))
WH_train_2680	1	10	true	0.0/9.033464431762695/ExplorationDouble(Set(castle),Set(edward, i, of, england))
WH_train_2688	10	73	false	0.0/-0.966535747051239/ExplorationDouble(Set(zeitoper),Set(weimar, republic))	0.0/-0.966535747051239/Exploitation(Set(imperial),Set(misfortune))	0.0/-0.966535747051239/ExplorationDouble(Set(railway, system),Set(know))	0.0/-0.966535747051239/Exploitation(Set(jonny, spielt, auf),Set(period))	0.0/-0.966535747051239/ExplorationDouble(Set(kowlooncanton, railway),Set(weimar, republic, government))	0.0/-0.966535747051239/ExplorationDouble(Set(centre, party),Set(nazi))	0.0/-0.966535747051239/Exploitation(Set(government),Set(rule))	0.0/-0.966535747051239/ExplorationDouble(Set(world, heritage, site),Set(deutsche, demokratische, republik))	0.0/-0.966535747051239/ExplorationDouble(Set(u.s.),Set(mtr, corporation, limited))	0.0/-10.966535568237305/ExplorationDouble(Set(payment),Set(join))
WH_train_2690	1	4	true	0.0/9.033464431762695/ExplorationDouble(Set(beyeler),Set(riehen))
