WH_train_2548	10	88	false	0.0/-0.966535747051239/ExplorationDouble(Set(jishi),Set(kuomintang))	0.0/-0.966535747051239/ExplorationDouble(Set(yu, jishi),Set(objective))	0.0/-0.966535747051239/ExplorationDouble(Set(area),Set(tibet))	0.0/-0.966535747051239/ExplorationDouble(Set(maintain),Set(currency, board))	0.0/-0.966535747051239/ExplorationDouble(Set(type),Set(miscegenation))	0.0/-0.966535747051239/ExplorationDouble(Set(cosimo, de, ', medici),Set(spiti, valley))	0.0/-0.966535747051239/ExplorationDouble(Set(mail),Set(fuel))	0.0/-0.966535747051239/ExplorationDouble(Set(develop),Set(tsang))	0.0/-0.966535747051239/ExplorationDouble(Set(supplies),Set(ma, ying, -, jeou))	0.0/-10.966535568237305/ExplorationDouble(Set(fuel, injection),Set(cathy, tsui))
WH_train_2554	10	98	false	0.0/-0.966535747051239/ExplorationDouble(Set(turnover),Set(extinction, event))	0.0/-0.966535747051239/ExplorationDouble(Set(timing),Set(age))	0.0/-0.966535747051239/ExplorationDouble(Set(repertoire),Set(year))	0.0/-0.966535747051239/ExplorationDouble(Set(dominance),Set(create, message))	0.0/-0.966535747051239/ExplorationDouble(Set(task),Set(hamburg))	0.0/-0.966535747051239/ExplorationDouble(Set(suicide, attempt),Set(taiwan))	0.0/-0.966535747051239/ExplorationDouble(Set(expectancy, theory),Set(goal))	0.0/-0.966535747051239/ExplorationDouble(Set(neotheropod),Set(shot))	0.0/-0.966535747051239/ExplorationDouble(Set(russia),Set(population))	0.0/-10.966535568237305/ExplorationDouble(Set(direct),Set(stockholm))
WH_train_2559	1	10	true	0.0/9.033464431762695/ExplorationDouble(Set(satrom),Set(democratic, party))
WH_train_2574	1	10	true	0.0/9.033464431762695/ExplorationDouble(Set(park),Set(the, americas))
WH_train_2581	10	85	false	0.0/-0.966535747051239/ExplorationDouble(Set(illustrators),Set(person))	0.0/-0.966535747051239/ExplorationDouble(Set(quentin, saxby, blake),Set(chicago, tribune))	0.0/-0.966535747051239/ExplorationDouble(Set(write),Set(player))	0.0/-0.966535747051239/ExplorationDouble(Set(howard, r., garis),Set(player))	0.0/-0.966535747051239/ExplorationDouble(Set(uncle, wiggily, longears),Set(europe))	0.0/-0.966535747051239/ExplorationDouble(Set(ktla),Set(clarence, young))	0.0/-0.966535747051239/ExplorationDouble(Set(gorky),Set(record))	0.0/-0.966535747051239/ExplorationDouble(Set(dan, schneider),Set(hans, christian, andersen))	0.0/-0.966535747051239/ExplorationDouble(Set(nicci, gerrard),Set(larry, vincent))	0.0/-10.966535568237305/ExplorationDouble(Set(hills),Set(germany))
WH_train_2588	1	10	true	0.0/9.033464431762695/ExplorationDouble(Set(kanwal),Set(actor))
WH_train_2646	1	10	true	0.0/9.033464431762695/ExplorationDouble(Set(keonjhar),Set(odisha))
WH_train_2661	1	10	true	0.0/9.033464431762695/ExplorationDouble(Set(brockovich),Set(for, best, award, academy, actress))
WH_train_2672	1	4	true	0.0/9.033464431762695/ExplorationDouble(Set(aulum),Set(herning, municipality))
WH_train_2673	1	10	true	0.0/9.033464431762695/ExplorationDouble(Set(opel),Set(engineer))
WH_train_2680	1	10	true	0.0/9.033464431762695/ExplorationDouble(Set(castle),Set(edward, i, of, england))
WH_train_2688	10	84	false	0.0/-0.966535747051239/ExplorationDouble(Set(zeitoper),Set(weimar, republic))	0.0/-0.966535747051239/ExplorationDouble(Set(weimar, republic, government),Set(pan-german, league))	0.0/-0.966535747051239/ExplorationDouble(Set(question),Set(territory))	0.0/-0.966535747051239/ExplorationDouble(Set(adolf, hitler),Set(social, democratic, party))	0.0/-0.966535747051239/ExplorationDouble(Set(latin, word),Set(liberal, party, (, plc))	0.0/-0.966535747051239/ExplorationDouble(Set(land),Set(constitutionality))	0.0/-0.966535747051239/ExplorationDouble(Set(raise),Set(gastropod, mollusk))	0.0/-0.966535747051239/ExplorationDouble(Set(sandinist, national, liberation, front),Set(celebrity, golf))	0.0/-0.966535747051239/ExplorationDouble(Set(endemol, uk, itv),Set(country))	0.0/-10.966535568237305/ExplorationDouble(Set(booklet),Set(discrimination))
WH_train_2690	1	4	true	0.0/9.033464431762695/ExplorationDouble(Set(beyeler),Set(riehen))
WH_train_2691	1	10	true	0.0/9.033464431762695/ExplorationDouble(Set(eriksberg),Set(gothenburg, municipality))
WH_train_2692	1	10	true	0.0/9.033464431762695/ExplorationDouble(Set(pond),Set(lake))
WH_train_2701	10	92	false	0.0/-0.966535747051239/ExplorationDouble(Set(waal),Set(rugby, union, player))	0.0/-0.966535747051239/ExplorationDouble(Set(tasman, rugby, union),Set(gold, medal))	0.0/-0.966535747051239/ExplorationDouble(Set(club, rugby),Set(viktor, chukarin))	0.0/-0.966535747051239/ExplorationDouble(Set(brisbane),Set(game))	0.0/-0.966535747051239/ExplorationDouble(Set(south, east, queensland),Set(individual))	0.0/-0.966535747051239/ExplorationDouble(Set(explore),Set(cardiff, blues))	0.0/-0.966535747051239/ExplorationDouble(Set(alessandro, zanni),Set(boring))	0.0/-0.966535747051239/ExplorationDouble(Set(condamine),Set(congo))	0.0/-0.966535747051239/ExplorationDouble(Set(hannover),Set(bragdguldet))	0.0/-10.966535568237305/ExplorationDouble(Set(coolum),Set(tunnel))
WH_train_2717	1	10	true	0.0/9.033464431762695/ExplorationDouble(Set(tang),Set(de, la, salle, university))
WH_train_2728	1	10	true	0.0/9.033464431762695/ExplorationDouble(Set(habarana),Set(north, central, province))
WH_train_2739	1	10	true	0.0/9.033464431762695/ExplorationDouble(Set(bay),Set(gwynedd))
WH_train_2757	1	10	true	0.0/9.033464431762695/ExplorationDouble(Set(church),Set(united, states, of, america))
WH_train_2776	1	10	true	0.0/9.033464431762695/ExplorationDouble(Set(euroclear),Set(brussels))
WH_train_2780	1	10	true	0.0/9.033464431762695/ExplorationDouble(Set(manila),Set(ermita))
