WH_train_2548	10	10	false	0.0/-49.0/ExplorationDouble(Set(jishi),Set(kuomintang))	0.0/-49.0/Exploitation(Set(kuomintang),Set(amdo))	0.0/-49.0/Exploitation(Set(kuomintang),Set(amdo))	0.0/-49.0/Exploitation(Set(kuomintang),Set(amdo))	0.0/-49.0/Exploitation(Set(kuomintang),Set(amdo))	0.0/-49.0/Exploitation(Set(kuomintang),Set(amdo))	0.0/-49.0/Exploitation(Set(kuomintang),Set(amdo))	0.0/-49.0/Exploitation(Set(kuomintang),Set(amdo))	0.0/-49.0/Exploitation(Set(kuomintang),Set(amdo))	0.0/-149.0/Exploitation(Set(kuomintang),Set(amdo))
WH_train_2554	10	11	false	0.0/-50.5/ExplorationDouble(Set(turnover),Set(extinction, event))	0.0/-50.5/Exploitation(Set(extinction, event),Set(pseudosuchia, group))	0.0/-50.5/Exploitation(Set(extinction, event),Set(pseudosuchia))	0.0/-50.5/Exploitation(Set(extinction, event),Set(pseudosuchia))	0.0/-50.5/Exploitation(Set(extinction, event),Set(pseudosuchia))	0.0/-50.5/Exploitation(Set(extinction, event),Set(pseudosuchia))	0.0/-50.5/Exploitation(Set(extinction, event),Set(pseudosuchia))	0.0/-50.5/Exploitation(Set(extinction, event),Set(pseudosuchia))	0.0/-50.5/Exploitation(Set(extinction, event),Set(pseudosuchia))	0.0/-150.5/Exploitation(Set(extinction, event),Set(pseudosuchia))
WH_train_2559	1	10	true	0.0/-148.0/ExplorationDouble(Set(satrom),Set(democratic, party))
WH_train_2574	1	5	true	0.0/-146.5/Exploitation(Set(park),Set(the, americas))
WH_train_2581	10	26	false	0.0/-49.5/ExplorationDouble(Set(illustrators),Set(person))	0.0/-49.5/Exploitation(Set(illustrator),Set(pen))	0.0/-49.5/ExplorationDouble(Set(illustrator),Set(lang, campbell))	0.0/-49.5/ExplorationDouble(Set(illustrator),Set(lang, campbell))	0.0/-49.5/ExplorationDouble(Set(illustrator),Set(lang, campbell))	0.0/-49.5/ExplorationDouble(Set(illustrator),Set(lang, campbell))	0.0/-49.5/ExplorationDouble(Set(illustrator),Set(lang, campbell))	0.0/-49.5/ExplorationDouble(Set(illustrator),Set(lang, campbell))	0.0/-49.5/ExplorationDouble(Set(illustrator),Set(lang, campbell))	0.0/-149.5/ExplorationDouble(Set(illustrator),Set(lang, campbell))
WH_train_2588	1	10	true	0.0/-143.5/ExplorationDouble(Set(kanwal),Set(actor))
WH_train_2646	1	1	true	0.0/-143.5/Exploitation(Set(keonjhar),Set(odisha))
WH_train_2661	1	2	true	0.0/-143.5/Exploitation(Set(brockovich),Set(for, best, award, academy, actress))
WH_train_2672	1	1	true	0.0/-148.0/Exploitation(Set(aulum),Set(herning, municipality))
WH_train_2673	1	10	true	0.0/-146.5/ExplorationDouble(Set(opel),Set(engineer))
WH_train_2680	1	6	true	0.0/-139.0/Exploitation(Set(castle),Set(edward, i, of, england))
WH_train_2688	10	14	false	0.0/-49.5/ExplorationDouble(Set(zeitoper),Set(weimar, republic))	0.0/-49.5/Exploitation(Set(weimar, republic, government),Set(republic))	0.0/-49.5/Exploitation(Set(west),Set(weimar, republic, government))	0.0/-49.5/Exploitation(Set(west),Set(weimar, republic, government))	0.0/-49.5/Exploitation(Set(west),Set(weimar, republic, government))	0.0/-49.5/Exploitation(Set(west),Set(weimar, republic, government))	0.0/-49.5/Exploitation(Set(west),Set(weimar, republic, government))	0.0/-49.5/Exploitation(Set(west),Set(weimar, republic, government))	0.0/-49.5/Exploitation(Set(west),Set(weimar, republic, government))	0.0/-149.5/Exploitation(Set(west),Set(weimar, republic, government))
WH_train_2690	1	1	true	0.0/-149.5/Exploitation(Set(beyeler),Set(riehen))
WH_train_2691	1	10	true	0.0/-149.5/ExplorationDouble(Set(eriksberg),Set(gothenburg, municipality))
WH_train_2692	1	10	true	0.0/-145.0/Exploitation(Set(pond),Set(lake))
WH_train_2701	10	17	false	0.0/-50.0/ExplorationDouble(Set(waal),Set(rugby, union, player))	0.0/-50.0/Exploitation(Set(player),Set(wales))	0.0/-50.0/Exploitation(Set(wales),Set(player))	0.0/-50.0/Exploitation(Set(wales),Set(player))	0.0/-50.0/Exploitation(Set(wales),Set(player))	0.0/-50.0/Exploitation(Set(wales),Set(player))	0.0/-50.0/Exploitation(Set(wales),Set(player))	0.0/-50.0/Exploitation(Set(wales),Set(player))	0.0/-50.0/Exploitation(Set(wales),Set(player))	0.0/-150.0/Exploitation(Set(wales),Set(player))
WH_train_2717	1	10	true	0.0/-148.0/ExplorationDouble(Set(tang),Set(de, la, salle, university))
WH_train_2728	1	10	true	0.0/-148.0/ExplorationDouble(Set(habarana),Set(north, central, province))
WH_train_2739	1	5	true	0.0/-145.0/Exploitation(Set(bay),Set(gwynedd))
WH_train_2757	1	10	true	0.0/-145.0/Exploitation(Set(church),Set(united, states, of, america))
WH_train_2776	1	10	true	0.0/-148.0/ExplorationDouble(Set(euroclear),Set(brussels))
WH_train_2780	1	4	true	0.0/-143.5/Exploitation(Set(manila),Set(ermita))
WH_train_2785	1	10	true	0.0/-149.5/ExplorationDouble(Set(vovousa),Set(epirus, region))
WH_train_2807	1	10	true	0.0/-142.0/Exploitation(Set(east),Set(gateshead))
WH_train_2815	1	1	true	0.0/-146.5/Exploitation(Set(wfnx),Set(lynn))
WH_train_2819	1	10	true	0.0/-146.5/Exploitation(Set(channel),Set(strait))
WH_train_2822	1	10	true	0.0/-145.0/Exploitation(Set(stadium),Set(rugby, football, union))
WH_train_2829	1	10	true	0.0/-148.0/ExplorationDouble(Set(tenby),Set(haverfordwest))
WH_train_2845	1	10	true	0.0/-146.5/ExplorationDouble(Set(ulfat),Set(pashtun, people))
WH_train_2849	1	10	true	0.0/-146.5/Exploitation(Set(columbia),Set(washington))
WH_train_2858	10	10	false	0.0/-49.0/Exploitation(Set(rock),Set(island))	0.0/-49.0/Exploitation(Set(rock, island),Set(albatross, island))	0.0/-49.0/Exploitation(Set(rock, island),Set(albatross, island))	0.0/-49.0/Exploitation(Set(rock, island),Set(albatross, island))	0.0/-49.0/Exploitation(Set(rock, island),Set(albatross, island))	0.0/-49.0/Exploitation(Set(rock, island),Set(albatross, island))	0.0/-49.0/Exploitation(Set(rock, island),Set(albatross, island))	0.0/-49.0/Exploitation(Set(rock, island),Set(albatross, island))	0.0/-49.0/Exploitation(Set(rock, island),Set(albatross, island))	0.0/-149.0/Exploitation(Set(rock, island),Set(albatross, island))
WH_train_2873	1	10	true	0.0/-139.0/ExplorationDouble(Set(venetiaan),Set(paramaribo))
WH_train_2892	1	10	true	0.0/-139.0/Exploitation(Set(man),Set(short, story))
WH_train_2903	1	9	true	0.0/-143.5/ExplorationDouble(Set(lindeberg),Set(alna))
WH_train_2908	1	7	true	0.0/-146.5/ExplorationDouble(Set(tikhonov),Set(hc, dynamo, moscow))
WH_train_2909	1	1	true	0.0/-149.5/Exploitation(Set(boussemghoun),Set(municipality, of, algeria))
WH_train_2913	1	5	true	0.0/-133.0/Exploitation(Set(france),Set(hugh, the, great))
WH_train_2929	10	30	false	0.0/-50.0/ExplorationDouble(Set(nothing),Set(kamaljit, singh, jhooti))	0.0/-50.0/Exploitation(Set(uk),Set(debut, album))	0.0/-50.0/Exploitation(Set(uk),Set(studio, album))	0.0/-50.0/Exploitation(Set(uk),Set(studio, album))	0.0/-50.0/Exploitation(Set(uk),Set(studio, album))	0.0/-50.0/Exploitation(Set(uk),Set(studio, album))	0.0/-50.0/Exploitation(Set(uk),Set(studio, album))	0.0/-50.0/Exploitation(Set(uk),Set(studio, album))	0.0/-50.0/Exploitation(Set(uk),Set(studio, album))	0.0/-150.0/Exploitation(Set(uk),Set(studio, album))
WH_train_2934	1	5	true	0.0/-128.5/Exploitation(Set(kokoda),Set(papua, new, guinea))
WH_train_2943	1	10	true	0.0/-139.0/ExplorationDouble(Set(mangapapa),Set(gisborne, region))
WH_train_2944	10	16	false	0.0/-50.5/Exploitation(Set(one),Set(new, york, city))	0.0/-50.5/Exploitation(Set(new, york),Set(city, transit, new, authority, york))	0.0/-50.5/Exploitation(Set(city, transit, new, authority, york),Set(new, york))	0.0/-50.5/Exploitation(Set(city, transit, new, authority, york),Set(new, york))	0.0/-50.5/Exploitation(Set(city, transit, new, authority, york),Set(new, york))	0.0/-50.5/Exploitation(Set(city, transit, new, authority, york),Set(new, york))	0.0/-50.5/Exploitation(Set(city, transit, new, authority, york),Set(new, york))	0.0/-50.5/Exploitation(Set(city, transit, new, authority, york),Set(new, york))	0.0/-50.5/Exploitation(Set(city, transit, new, authority, york),Set(new, york))	0.0/-150.5/Exploitation(Set(city, transit, new, authority, york),Set(new, york))
WH_train_2947	1	10	true	0.0/-145.0/ExplorationDouble(Set(nightmare),Set(robert, shaye))
