WH_train_2548	4	37	true	0.0/-49.0/ExplorationDouble(Set(jishi),Set(kuomintang))	0.0/-49.0/ExplorationDouble(Set(establishment),Set(xi'an, incident))	0.0/-49.0/ExplorationDouble(Set(chang),Set(french, third, republic))	0.0/-145.0/ExplorationDouble(Set(hsinchu, city),Set(hunan-hubei-jiangxi))
WH_train_2554	10	87	false	0.0/-50.5/ExplorationDouble(Set(turnover),Set(extinction, event))	0.0/-50.5/ExplorationDouble(Set(component),Set(%))	0.0/-50.5/ExplorationDouble(Set(lebanon),Set(therapsid))	0.0/-50.5/ExplorationDouble(Set(operation),Set(federal, republic, germany))	0.0/-50.5/ExplorationDouble(Set(accede),Set(sagem))	0.0/-50.5/ExplorationDouble(Set(question),Set(mount, lebanon))	0.0/-50.5/ExplorationDouble(Set(czechoslovakia),Set(sagem))	0.0/-50.5/ExplorationDouble(Set(metropolis),Set(hatay, province))	0.0/-50.5/ExplorationDouble(Set(federal, ministry, family, affairs),Set(kosovo))	0.0/-150.5/ExplorationDouble(Set(phoenicia),Set(follower))
WH_train_2559	1	10	true	0.0/-148.0/ExplorationDouble(Set(satrom),Set(democratic, party))
WH_train_2574	1	10	true	0.0/-146.5/ExplorationDouble(Set(park),Set(the, americas))
WH_train_2581	2	19	true	0.0/-49.5/ExplorationDouble(Set(illustrators),Set(person))	0.0/-146.5/ExplorationDouble(Set(mary),Set(jan, berenstain))
WH_train_2588	1	10	true	0.0/-143.5/ExplorationDouble(Set(kanwal),Set(actor))
WH_train_2646	1	10	true	0.0/-143.5/ExplorationDouble(Set(keonjhar),Set(odisha))
WH_train_2661	1	10	true	0.0/-143.5/ExplorationDouble(Set(brockovich),Set(for, best, award, academy, actress))
WH_train_2672	1	4	true	0.0/-148.0/ExplorationDouble(Set(aulum),Set(herning, municipality))
WH_train_2673	1	10	true	0.0/-146.5/ExplorationDouble(Set(opel),Set(engineer))
WH_train_2680	1	10	true	0.0/-139.0/ExplorationDouble(Set(castle),Set(edward, i, of, england))
WH_train_2688	10	89	false	0.0/-49.5/ExplorationDouble(Set(zeitoper),Set(weimar, republic))	0.0/-49.5/ExplorationDouble(Set(problem),Set(period))	0.0/-49.5/ExplorationDouble(Set(dispute),Set(freedom))	0.0/-49.5/ExplorationDouble(Set(assembly),Set(versailles))	0.0/-49.5/ExplorationDouble(Set(clash),Set(variable))	0.0/-49.5/ExplorationDouble(Set(preservation),Set(mick, jones))	0.0/-49.5/ExplorationDouble(Set(brian, jones),Set(garden))	0.0/-49.5/ExplorationDouble(Set(dispute),Set(nicky, hopkins))	0.0/-49.5/ExplorationDouble(Set(step),Set(paul, simonon))	0.0/-149.5/ExplorationDouble(Set(support),Set(fingers))
WH_train_2690	1	4	true	0.0/-149.5/ExplorationDouble(Set(beyeler),Set(riehen))
WH_train_2691	1	10	true	0.0/-149.5/ExplorationDouble(Set(eriksberg),Set(gothenburg, municipality))
WH_train_2692	1	10	true	0.0/-145.0/ExplorationDouble(Set(pond),Set(lake))
WH_train_2701	10	95	false	0.0/-50.0/ExplorationDouble(Set(waal),Set(rugby, union, player))	0.0/-50.0/ExplorationDouble(Set(jenkins),Set(ball))	0.0/-50.0/ExplorationDouble(Set(bendigo),Set(street))	0.0/-50.0/ExplorationDouble(Set(1970),Set(john, brumby))	0.0/-50.0/ExplorationDouble(Set(play),Set(roger, l'estrange))	0.0/-50.0/ExplorationDouble(Set(richard, lyn, jones),Set(go))	0.0/-50.0/ExplorationDouble(Set(sensor),Set(classification))	0.0/-50.0/ExplorationDouble(Set(figure, skater),Set(wheel))	0.0/-50.0/ExplorationDouble(Set(new, york),Set(bridle, lane))	0.0/-150.0/ExplorationDouble(Set(coach),Set(actor))
WH_train_2717	1	10	true	0.0/-148.0/ExplorationDouble(Set(tang),Set(de, la, salle, university))
WH_train_2728	1	10	true	0.0/-148.0/ExplorationDouble(Set(habarana),Set(north, central, province))
WH_train_2739	1	10	true	0.0/-145.0/ExplorationDouble(Set(bay),Set(gwynedd))
WH_train_2757	1	10	true	0.0/-145.0/ExplorationDouble(Set(church),Set(united, states, of, america))
WH_train_2776	1	10	true	0.0/-148.0/ExplorationDouble(Set(euroclear),Set(brussels))
WH_train_2780	1	10	true	0.0/-143.5/ExplorationDouble(Set(manila),Set(ermita))
WH_train_2785	1	10	true	0.0/-149.5/ExplorationDouble(Set(vovousa),Set(epirus, region))
WH_train_2807	1	10	true	0.0/-142.0/ExplorationDouble(Set(east),Set(gateshead))
WH_train_2815	1	10	true	0.0/-146.5/ExplorationDouble(Set(wfnx),Set(lynn))
WH_train_2819	1	10	true	0.0/-146.5/ExplorationDouble(Set(channel),Set(strait))
WH_train_2822	1	10	true	0.0/-145.0/ExplorationDouble(Set(stadium),Set(rugby, football, union))
WH_train_2829	1	10	true	0.0/-148.0/ExplorationDouble(Set(tenby),Set(haverfordwest))
WH_train_2845	1	10	true	0.0/-146.5/ExplorationDouble(Set(ulfat),Set(pashtun, people))
WH_train_2849	1	10	true	0.0/-146.5/ExplorationDouble(Set(columbia),Set(washington))
WH_train_2858	10	76	false	0.0/-49.0/ExplorationDouble(Set(rock),Set(island))	0.0/-49.0/ExplorationDouble(Set(tonga),Set(land, area))	0.0/-49.0/ExplorationDouble(Set(algeria),Set(kingdom, tonga))	0.0/-49.0/ExplorationDouble(Set(rock),Set(bettendorf))	0.0/-49.0/ExplorationDouble(Set(italy),Set(castle))	0.0/-49.0/ExplorationDouble(Set(meran),Set(schloss, trauttmansdorff))	0.0/-49.0/ExplorationDouble(Set(vava'u),Set(recording))	0.0/-49.0/ExplorationDouble(Set(tonga, broadcasting, commission),Set(conegliano))	0.0/-49.0/ExplorationDouble(Set(komisoni, fakamafolalea, tonga),Set(frankfurt, university, music))	0.0/-149.0/ExplorationDouble(Set(algeria),Set(hamburg))
WH_train_2873	1	10	true	0.0/-139.0/ExplorationDouble(Set(venetiaan),Set(paramaribo))
