WH_train_2548	10	89	false	0.0/-49.0/ExplorationDouble(Set(jishi),Set(kuomintang))	0.0/-49.0/ExplorationDouble(Set(much),Set(hsinchu, city))	0.0/-49.0/ExplorationDouble(Set(lewis, gilbert),Set(maungapohatu))	0.0/-49.0/ExplorationDouble(Set(amdo),Set(generalissimo, chiang, kai-shek))	0.0/-49.0/ExplorationDouble(Set(world, premiere),Set(pauli, exclusion, principle))	0.0/-49.0/ExplorationDouble(Set(chemistry),Set(amdo, station))	0.0/-49.0/ExplorationDouble(Set(quark),Set(academy))	0.0/-49.0/ExplorationDouble(Set(phenomenon),Set(manchuria))	0.0/-49.0/ExplorationDouble(Set(gilbert, grape),Set(km))	0.0/-149.0/ExplorationDouble(Set(taiwan, strait),Set(mac, mini, g4))
WH_train_2554	10	79	false	0.0/-50.5/ExplorationDouble(Set(turnover),Set(extinction, event))	0.0/-50.5/ExplorationDouble(Set(crocodyliformes),Set(earth))	0.0/-50.5/ExplorationDouble(Set(understanding),Set(amphibian))	0.0/-50.5/ExplorationDouble(Set(year),Set(crocodyliforme))	0.0/-50.5/ExplorationDouble(Set(buddhist),Set(distinction))	0.0/-50.5/ExplorationDouble(Set(awakening),Set(resemblance))	0.0/-50.5/ExplorationDouble(Set(geoscience),Set(shakyamuni, buddha))	0.0/-50.5/ExplorationDouble(Set(magelang),Set(species))	0.0/-50.5/ExplorationDouble(Set(daisaku, ikeda),Set(mya))	0.0/-150.5/ExplorationDouble(Set(buddhist, monasticism),Set(sida))
WH_train_2559	1	10	true	0.0/-148.0/ExplorationDouble(Set(satrom),Set(democratic, party))
WH_train_2574	1	10	true	0.0/-146.5/ExplorationDouble(Set(park),Set(the, americas))
WH_train_2581	8	69	true	0.0/-49.5/ExplorationDouble(Set(illustrators),Set(person))	0.0/-49.5/ExplorationDouble(Set(chaykins, influence),Set(newark, news))	0.0/-49.5/ExplorationDouble(Set(brush),Set(u.s., internal, revenue, service))	0.0/-49.5/ExplorationDouble(Set(irs),Set(hans, christian, andersen))	0.0/-49.5/ExplorationDouble(Set(stanford, university),Set(greta, bogdanski))	0.0/-49.5/ExplorationDouble(Set(government, agency),Set(edward, bloomfield))	0.0/-49.5/ExplorationDouble(Set(citizens),Set(lewis))	0.0/-146.5/ExplorationDouble(Set(philippines),Set(painting))
WH_train_2588	1	10	true	0.0/-143.5/ExplorationDouble(Set(kanwal),Set(actor))
WH_train_2646	1	10	true	0.0/-143.5/ExplorationDouble(Set(keonjhar),Set(odisha))
WH_train_2661	1	10	true	0.0/-143.5/ExplorationDouble(Set(brockovich),Set(for, best, award, academy, actress))
WH_train_2672	1	4	true	0.0/-148.0/ExplorationDouble(Set(aulum),Set(herning, municipality))
WH_train_2673	1	10	true	0.0/-146.5/ExplorationDouble(Set(opel),Set(engineer))
WH_train_2680	1	10	true	0.0/-139.0/ExplorationDouble(Set(castle),Set(edward, i, of, england))
WH_train_2688	10	85	false	0.0/-49.5/ExplorationDouble(Set(zeitoper),Set(weimar, republic))	0.0/-49.5/ExplorationDouble(Set(wilhelmine),Set(o, lkisch))	0.0/-49.5/ExplorationDouble(Set(saxony),Set(united, kingdom))	0.0/-49.5/ExplorationDouble(Set(saxon),Set(libretto))	0.0/-49.5/ExplorationDouble(Set(work),Set(le, roi, l'a, dit))	0.0/-49.5/ExplorationDouble(Set(film, adaptation),Set(sweden))	0.0/-49.5/ExplorationDouble(Set(sophia, wilhelmine, marianne, henriette),Set(adlerstein))	0.0/-49.5/ExplorationDouble(Set(pan-german, league),Set(brandenburg))	0.0/-49.5/ExplorationDouble(Set(poland),Set(successful))	0.0/-149.5/ExplorationDouble(Set(prussia),Set(land))
WH_train_2690	1	4	true	0.0/-149.5/ExplorationDouble(Set(beyeler),Set(riehen))
WH_train_2691	1	10	true	0.0/-149.5/ExplorationDouble(Set(eriksberg),Set(gothenburg, municipality))
WH_train_2692	1	10	true	0.0/-145.0/ExplorationDouble(Set(pond),Set(lake))
WH_train_2701	10	94	false	0.0/-50.0/ExplorationDouble(Set(waal),Set(rugby, union, player))	0.0/-50.0/ExplorationDouble(Set(piedmont),Set(ball))	0.0/-50.0/ExplorationDouble(Set(westvaco, corporation),Set(student))	0.0/-50.0/ExplorationDouble(Set(gethin),Set(topic))	0.0/-50.0/ExplorationDouble(Set(daily, texan),Set(sensor))	0.0/-50.0/ExplorationDouble(Set(genoa),Set(use, adc))	0.0/-50.0/ExplorationDouble(Set(airport),Set(scholarship))	0.0/-50.0/ExplorationDouble(Set(become),Set(provide, service))	0.0/-50.0/ExplorationDouble(Set(kenosha),Set(quesada))	0.0/-150.0/ExplorationDouble(Set(1984),Set(san, diego, chargers))
WH_train_2717	1	10	true	0.0/-148.0/ExplorationDouble(Set(tang),Set(de, la, salle, university))
WH_train_2728	1	10	true	0.0/-148.0/ExplorationDouble(Set(habarana),Set(north, central, province))
WH_train_2739	1	10	true	0.0/-145.0/ExplorationDouble(Set(bay),Set(gwynedd))
WH_train_2757	1	10	true	0.0/-145.0/ExplorationDouble(Set(church),Set(united, states, of, america))
WH_train_2776	1	10	true	0.0/-148.0/ExplorationDouble(Set(euroclear),Set(brussels))
WH_train_2780	1	10	true	0.0/-143.5/ExplorationDouble(Set(manila),Set(ermita))
WH_train_2785	1	10	true	0.0/-149.5/ExplorationDouble(Set(vovousa),Set(epirus, region))
WH_train_2807	1	10	true	0.0/-142.0/ExplorationDouble(Set(east),Set(gateshead))
WH_train_2815	1	10	true	0.0/-146.5/ExplorationDouble(Set(wfnx),Set(lynn))
WH_train_2819	1	10	true	0.0/-146.5/ExplorationDouble(Set(channel),Set(strait))
WH_train_2822	1	10	true	0.0/-145.0/ExplorationDouble(Set(stadium),Set(rugby, football, union))
WH_train_2829	1	10	true	0.0/-148.0/ExplorationDouble(Set(tenby),Set(haverfordwest))
WH_train_2845	1	10	true	0.0/-146.5/ExplorationDouble(Set(ulfat),Set(pashtun, people))
